actor_id,film_id,last_update,actorid,filmid
59,129,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,68680dd8-73e2-11ec-9c19-d7abf5ba2a31
59,130,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,686812d8-73e2-11ec-9c19-3fe5da6132fa
59,183,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,68697880-73e2-11ec-9c19-131e9ad15856
59,210,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,686a4486-73e2-11ec-9c19-47763527c3a9
59,241,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,686af03e-73e2-11ec-9c19-7f9fa4e0a016
59,295,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,686c64b4-73e2-11ec-9c19-2fdd78e7ecaf
59,418,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,686f9062-73e2-11ec-9c19-631c2bd5140c
59,572,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,687378da-73e2-11ec-9c19-070105788087
59,644,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,68755948-73e2-11ec-9c19-e7c4c5ad9ffa
59,650,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,68757be4-73e2-11ec-9c19-47c09ac71a0d
59,689,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,68766022-73e2-11ec-9c19-c31e078d44d1
59,694,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,687679cc-73e2-11ec-9c19-93b344d5cea3
59,702,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,6876b284-73e2-11ec-9c19-f3913c3a1ccf
59,713,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,6876f5c8-73e2-11ec-9c19-fbe7857a761e
59,749,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,6877efb4-73e2-11ec-9c19-db63fa1f61c1
59,772,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,68787da8-73e2-11ec-9c19-47a197636480
59,853,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,687a9926-73e2-11ec-9c19-8f3e91d881d4
59,862,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,687ad10c-73e2-11ec-9c19-c7de66b36720
59,943,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,687d6a70-73e2-11ec-9c19-47dcc8265e83
59,946,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,687dc2cc-73e2-11ec-9c19-93a43d837bca
59,984,2006-02-15 10:05:03,a9500206-73e2-11ec-9c19-e3e36870aa8d,687f5074-73e2-11ec-9c19-ab5c8c001162
60,31,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68659da0-73e2-11ec-9c19-e7c183c754f5
60,85,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68670f46-73e2-11ec-9c19-7f0afd0c0ed6
60,133,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,6862dc64-73e2-11ec-9c19-a7261caa2ee8
60,142,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68685d6a-73e2-11ec-9c19-6f7cfd68db3f
60,177,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68695468-73e2-11ec-9c19-73384a84c3c3
60,179,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,6869634a-73e2-11ec-9c19-e7703c1ae86f
60,186,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68698622-73e2-11ec-9c19-5b13532e941f
60,222,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686a8a36-73e2-11ec-9c19-0f15ead37424
60,235,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686ad478-73e2-11ec-9c19-a3b2ee258cd3
60,239,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686aeaf8-73e2-11ec-9c19-5bff11d136dd
60,253,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686b381e-73e2-11ec-9c19-c77f862ecc81
60,262,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686b781a-73e2-11ec-9c19-d3e43938d1d1
60,297,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686c7486-73e2-11ec-9c19-87f3f84abda5
60,299,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686c8430-73e2-11ec-9c19-2b46ebfaf5db
60,334,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686d50ae-73e2-11ec-9c19-5b1e2f373cc6
60,376,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686e4b26-73e2-11ec-9c19-d7997ed9add0
60,423,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686fad86-73e2-11ec-9c19-bbac479b3fa6
60,436,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,686ffd90-73e2-11ec-9c19-efe980acf0c2
60,493,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68719092-73e2-11ec-9c19-8b5c0cf8e3b3
60,534,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68729988-73e2-11ec-9c19-a3e364fc5f8d
60,551,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687301ca-73e2-11ec-9c19-bb85925cd899
60,658,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,6875a952-73e2-11ec-9c19-e36b2b315a1d
60,665,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,6875cffe-73e2-11ec-9c19-2bcc9be97a52
60,679,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687621ca-73e2-11ec-9c19-8fe051bddc11
60,754,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,68780774-73e2-11ec-9c19-4f41305dee73
60,771,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687877ea-73e2-11ec-9c19-c3acc3e7bcaf
60,783,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,6878d35c-73e2-11ec-9c19-9fdbabc20337
60,784,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,6878d8ac-73e2-11ec-9c19-9341db4845e6
60,805,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687956ce-73e2-11ec-9c19-9bcadfaee0fb
60,830,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,6879eb66-73e2-11ec-9c19-634ba9b12ac5
60,835,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687a0a2e-73e2-11ec-9c19-ab11db62de8d
60,928,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687d128c-73e2-11ec-9c19-5baf11b55307
60,952,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687e0494-73e2-11ec-9c19-9f035846212b
60,971,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687ec0be-73e2-11ec-9c19-e3ed06f9d66f
60,986,2006-02-15 10:05:03,a95004e0-73e2-11ec-9c19-af5f4bafecd2,687f5ee8-73e2-11ec-9c19-ff2e17c05537
61,235,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686ad478-73e2-11ec-9c19-a3b2ee258cd3
61,237,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686adea0-73e2-11ec-9c19-a7646c69113d
61,307,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686cb22a-73e2-11ec-9c19-f73cf408389e
61,362,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686ded0c-73e2-11ec-9c19-0bcdf1c78fa6
61,372,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686e3258-73e2-11ec-9c19-9b3ec15be7c8
61,374,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686e40d6-73e2-11ec-9c19-ab5c46b5c603
61,423,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686fad86-73e2-11ec-9c19-bbac479b3fa6
61,433,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,686fedfa-73e2-11ec-9c19-2f23fbaa12a0
61,508,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6871f7d0-73e2-11ec-9c19-d797cd11a0aa
61,518,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,68722ed0-73e2-11ec-9c19-db9f83f58db0
61,519,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,687238bc-73e2-11ec-9c19-17e904f23a17
61,535,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,68729e88-73e2-11ec-9c19-73c848158021
61,537,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6872a8c4-73e2-11ec-9c19-83ee73d59b7f
61,585,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6873d08c-73e2-11ec-9c19-5b4c1022d851
61,639,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,68753c2e-73e2-11ec-9c19-d7c1df480ad9
61,648,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,687571c6-73e2-11ec-9c19-339a126fb0d2
61,649,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,687576c6-73e2-11ec-9c19-733745844f76
61,703,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6876b784-73e2-11ec-9c19-ebae67d07002
61,752,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6877ff36-73e2-11ec-9c19-4fb2309e7725
61,766,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,68784f7c-73e2-11ec-9c19-5b1256c4803f
61,767,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,68785918-73e2-11ec-9c19-f7015cd0e7d0
61,780,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6878b8d6-73e2-11ec-9c19-73279ff3ef45
61,831,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6879f0fc-73e2-11ec-9c19-f31fd19c8467
61,832,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,6879f610-73e2-11ec-9c19-c7d808ad38b5
61,990,2006-02-15 10:05:03,a95007a6-73e2-11ec-9c19-7b5386847849,687f75b8-73e2-11ec-9c19-cf6c3dae8146
62,6,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686500d4-73e2-11ec-9c19-cba71a336e5f
62,42,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,6865e7ba-73e2-11ec-9c19-c7ead92853e0
62,54,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,68664520-73e2-11ec-9c19-77b6e18ccf39
62,100,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686769f0-73e2-11ec-9c19-63eab587e706
62,101,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,68676f7c-73e2-11ec-9c19-bf2f72c8b8fa
62,129,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,68680dd8-73e2-11ec-9c19-d7abf5ba2a31
62,198,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686a046c-73e2-11ec-9c19-eb7ace3b8c06
62,211,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686a4c2e-73e2-11ec-9c19-034858d0c8c2
62,231,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686abeac-73e2-11ec-9c19-77955c7122d9
62,272,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686bd562-73e2-11ec-9c19-8322c775c73d
62,295,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686c64b4-73e2-11ec-9c19-2fdd78e7ecaf
62,337,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686d62e2-73e2-11ec-9c19-a37bf0fbf2ab
62,375,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686e45e0-73e2-11ec-9c19-1f3a992455fe
62,385,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686e7b00-73e2-11ec-9c19-8f4c1ece6f01
62,393,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686ed9d8-73e2-11ec-9c19-93918120a0c2
62,398,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686f0a84-73e2-11ec-9c19-c313940066f8
62,406,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686f391e-73e2-11ec-9c19-430da2069fa2
62,413,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686f75be-73e2-11ec-9c19-f782a69ea435
62,428,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,686fcabe-73e2-11ec-9c19-b34f43aee808
62,445,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,68702fb8-73e2-11ec-9c19-bf3a0bfb8bcd
62,457,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,687066ea-73e2-11ec-9c19-87fa59a5890d
62,465,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,687093e0-73e2-11ec-9c19-f74e2d23a2cb
62,688,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,68765ae6-73e2-11ec-9c19-c77da4118e0a
62,707,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,6876d30e-73e2-11ec-9c19-4fc37f2f2c9a
62,719,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,68771c1a-73e2-11ec-9c19-e754c8e67104
62,951,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,687dffe4-73e2-11ec-9c19-37dddfe6ade4
62,981,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,687f3f1c-73e2-11ec-9c19-ffd5a6360df7
62,988,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,687f6ac8-73e2-11ec-9c19-937340ca1b34
62,990,2006-02-15 10:05:03,a9500a76-73e2-11ec-9c19-a7b65306c16c,687f75b8-73e2-11ec-9c19-cf6c3dae8146
63,73,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,6866c9a0-73e2-11ec-9c19-f7e56cf3e91d
63,134,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,686825c0-73e2-11ec-9c19-a328792c56ac
63,167,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,68691b38-73e2-11ec-9c19-17370f63868b
63,208,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,686a3b76-73e2-11ec-9c19-3f1c0d3a2486
63,225,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,686a9ca6-73e2-11ec-9c19-e76d7367c8c1
63,248,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,686b1866-73e2-11ec-9c19-b70450412ede
63,249,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,686b1d52-73e2-11ec-9c19-4b27bc413b74
63,278,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,686bf83a-73e2-11ec-9c19-97e91bff4ca9
63,392,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,686ecf60-73e2-11ec-9c19-e7890d41a70b
63,517,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,687229b2-73e2-11ec-9c19-774e4ca7b626
63,633,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,68751a00-73e2-11ec-9c19-07426d605b27
63,763,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,68783e56-73e2-11ec-9c19-fbe92af74e3d
63,781,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,6878c7a4-73e2-11ec-9c19-0fe7afb76fc8
63,809,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,68796f24-73e2-11ec-9c19-a7948a7e5fef
63,893,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,687b992a-73e2-11ec-9c19-a757eadf4d5b
63,932,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,687d27e0-73e2-11ec-9c19-47a3039e2ae4
63,944,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,687d6fc0-73e2-11ec-9c19-9baa0ff65417
63,945,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,687dbc28-73e2-11ec-9c19-ab0315964c69
63,981,2006-02-15 10:05:03,a9500d5a-73e2-11ec-9c19-a354e203c882,687f3f1c-73e2-11ec-9c19-ffd5a6360df7
64,3,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6864e9b4-73e2-11ec-9c19-9f7eb74616c6
64,10,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,686511be-73e2-11ec-9c19-93655491c380
64,37,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6865c3ca-73e2-11ec-9c19-733ab4ff3c69
64,87,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,68671d1a-73e2-11ec-9c19-bfd950a27d00
64,88,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6867227e-73e2-11ec-9c19-cbc17b94bb3a
64,124,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6867f5d2-73e2-11ec-9c19-a73821792f16
64,197,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6869feea-73e2-11ec-9c19-97328c5116dd
64,280,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,686c0636-73e2-11ec-9c19-d715d2c120d1
64,291,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,686c489e-73e2-11ec-9c19-1345d20bf687
64,307,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,686cb22a-73e2-11ec-9c19-f73cf408389e
64,335,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,686d58ce-73e2-11ec-9c19-8ff6ebaa452d
64,345,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,686d90a0-73e2-11ec-9c19-5fcb05a34561
64,448,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6870428c-73e2-11ec-9c19-1f35f1fdaec0
64,469,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6870d5bc-73e2-11ec-9c19-a37ff0073b97
64,471,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6870e7aa-73e2-11ec-9c19-a3d01d97c1f7
64,506,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6871eba0-73e2-11ec-9c19-df847e1d538f
64,543,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6872d538-73e2-11ec-9c19-77e689cb2438
64,557,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6873248e-73e2-11ec-9c19-5bcaebccb27c
64,569,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,68736534-73e2-11ec-9c19-0bbccb3dd0a2
64,572,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,687378da-73e2-11ec-9c19-070105788087
64,597,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,68744422-73e2-11ec-9c19-d7028ec36c64
64,616,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6874ba6a-73e2-11ec-9c19-eb79d0e62290
64,646,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6875635c-73e2-11ec-9c19-93206bc40c47
64,694,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,687679cc-73e2-11ec-9c19-93b344d5cea3
64,832,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,6879f610-73e2-11ec-9c19-c7d808ad38b5
64,852,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,687a8d46-73e2-11ec-9c19-83ce187806e9
64,860,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,687ac6c6-73e2-11ec-9c19-5b889a9bee02
64,921,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,687cdc72-73e2-11ec-9c19-ffa773518643
64,925,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,687cfe1e-73e2-11ec-9c19-4b5c0b972f16
64,980,2006-02-15 10:05:03,a950102a-73e2-11ec-9c19-abe886da4311,687f39c2-73e2-11ec-9c19-8f33a4475cc5
65,39,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6865d2fc-73e2-11ec-9c19-6b89c080ec1e
65,46,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,68660506-73e2-11ec-9c19-9f2b86936f72
65,97,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,68675c62-73e2-11ec-9c19-8b36104ef8db
65,106,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6867907e-73e2-11ec-9c19-37900317a14e
65,117,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6867cc9c-73e2-11ec-9c19-ff2fea034f6e
65,125,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6867fabe-73e2-11ec-9c19-8ba000d595d8
65,158,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6868b9fe-73e2-11ec-9c19-a70f1daf69f3
65,276,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,686beaac-73e2-11ec-9c19-b309adcb87ab
65,305,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,686ca80c-73e2-11ec-9c19-17bda13408e2
65,338,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,686d6800-73e2-11ec-9c19-b751087cbc4d
65,347,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,686d9ac8-73e2-11ec-9c19-7f3d7e8301ee
65,371,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,686e2d44-73e2-11ec-9c19-cbaa82fe4564
65,398,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,686f0a84-73e2-11ec-9c19-c313940066f8
65,471,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6870e7aa-73e2-11ec-9c19-a3d01d97c1f7
65,475,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6871026c-73e2-11ec-9c19-9381ec555150
65,476,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687107b2-73e2-11ec-9c19-1f789af2f10b
65,491,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6871867e-73e2-11ec-9c19-d36e358e6da5
65,496,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6871a780-73e2-11ec-9c19-7fd15bed439e
65,516,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,68722458-73e2-11ec-9c19-67d6d0cd2208
65,517,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687229b2-73e2-11ec-9c19-774e4ca7b626
65,541,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6872c03e-73e2-11ec-9c19-7f66c9c1b8bb
65,556,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,68731b6a-73e2-11ec-9c19-a7b046cb927f
65,571,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687373bc-73e2-11ec-9c19-bfd9109605af
65,577,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6873961c-73e2-11ec-9c19-1f95bd0acfa9
65,615,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6874b510-73e2-11ec-9c19-4f16a26ff85d
65,658,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6875a952-73e2-11ec-9c19-e36b2b315a1d
65,683,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,68763ce6-73e2-11ec-9c19-239f5712e053
65,694,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687679cc-73e2-11ec-9c19-93b344d5cea3
65,714,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,6876fae6-73e2-11ec-9c19-3335c368e6b8
65,735,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,68779fb4-73e2-11ec-9c19-635f77ddd921
65,852,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687a8d46-73e2-11ec-9c19-83ce187806e9
65,938,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687d4a5e-73e2-11ec-9c19-67211729fd98
65,951,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687dffe4-73e2-11ec-9c19-37dddfe6ade4
65,965,2006-02-15 10:05:03,a950176e-73e2-11ec-9c19-9bded4cba1a0,687e6056-73e2-11ec-9c19-abd59830af9c
66,55,2006-02-15 10:05:03,a9501ac0-73e2-11ec-9c19-d707e9b6501a,68664ad4-73e2-11ec-9c19-577217d59ec0
66,143,2006-02-15 10:05:03,a9501ac0-73e2-11ec-9c19-d707e9b6501a,6868624c-73e2-11ec-9c19-6719e569ef5b
66,207,2006-02-15 10:05:03,a9501ac0-73e2-11ec-9c19-d707e9b6501a,686a366c-73e2-11ec-9c19-9778c2498093
66,226,2006-02-15 10:05:03,a9501ac0-73e2-11ec-9c19-d707e9b6501a,686aa1e2-73e2-11ec-9c19-5b26eebedd72
66,229,2006-02-15 10:05:03,a9501ac0-73e2-11ec-9c19-d707e9b6501a,686ab0a6-73e2-11ec-9c19-b72da6cff1cf
